Wavelength,B30R150,Energy B30R150,B30R150FR30,Energy B30R150FR30,R180FR30,Energy R180FR30,B90R90,Energy B90R90,B90R90FR30,Energy B90R90FR30,B180FR30,Energy B180FR30,B90R90 (2),Energy B90R90 (2),B90R90FR30 (2),Energy B90R90FR30 (2),B90R90FR75,Energy B90R90FR75,B180R180,Energy B180R180,B180R180FR30,Energy B180R180FR30,B180R180FR75,Energy B180R180FR75,B60R120,Energy B60R120,B40G20R120,Energy B40G20R120,B20G40R120,Energy B20G40R120,G60R120,Energy G60R120,B40R120FR20,Energy B40R120FR20,B20R120FR40,Energy B20R120FR40,R120FR60,Energy R120FR60,B20G20R120FR20,Energy B20G20R120FR20,Warm white,Energy Warm white,Equalized white,Energy Equalized white,R180,Energy R180,G60R120 (2),Energy G60R120 (2),B20R160,Energy B20R160,B20G60R100,Energy B20G60R100,B60R120 (2),Energy B60R120 (2),B60G60R60,Energy B60G60R60,B100R80,Energy B100R80,B100G60R20,Energy B100G60R20,EQW180,Energy EQW180,EQW100B10R70,Energy EQW100B10R70,EQW100B50R30,Energy EQW100B50R30,WW180,Energy WW180,Greenhouse Wavelength,Greenhouse,Energy Greenhouse
381,0.00299511,0.000941057,0.0032137,0.001009738,0.00376598,0.001183263,0.00901775,0.002833358,0.00932412,0.002929618,0.0167474,0.005261997,0.006036343,0.001896606,0.005915829,0.001858741,0.012672571,0.003981695,0.011250586,0.00353491,0.007194257,0.00226042,0.0120658,0.003791048,0.000955363,0.000300173,0.000356677,0.000112067,0.000591013,0.000185695,0.000305383,9.60E-05,0.003439321,0.001080627,0.000949419,0.000298305,0.000579968,0.000182225,0.000506554,0.000159158,0.001478237,0.000464459,0.003721414,0.00116926,6.10E-05,2.21E-05,0.0023381,0.000845597,0.001097873,0.000397056,0.000512184,0.000185236,0.000383286,0.000138619,0.001873596,0.000677604,0.002243927,0.000811538,0.002832129,0.001024267,0.002520229,0.000911465,0.000166994,6.04E-05,0.001165596,0.000421549,0.000774211,0.000280001,315.26,0.129416978,0.049140076
382,0.00215979,0.000676825,0.00331984,0.001040356,0.001472275,0.000461375,0.00747056,0.002341089,0.00826607,0.002590383,0.0150298,0.004709969,0.007059829,0.002212376,0.007321671,0.002294431,0.014153,0.004435201,0.013071429,0.004096263,0.007706857,0.002415139,0.013372286,0.004190545,0.001292156,0.00040493,0.00087175,0.000273185,0.000919014,0.000287996,0.000350023,0.000109689,0.003644514,0.001142101,0.001295896,0.000406102,0.001214661,0.000380645,0.001304626,0.000408838,0.001432963,0.000449055,0.003858743,0.001209235,5.09E-05,1.83E-05,0.002983443,0.001075741,0.002373639,0.000855864,0.000977973,0.000352628,0.001171204,0.000422302,0.001650843,0.000595245,0.001428073,0.000514921,0.002703286,0.000974725,0.002556986,0.000921973,0.000709976,0.000255996,0.001233307,0.000444694,0.00085411,0.000307967,315.51,0.126109038,0.047846098
383,0.002213495,0.000691844,0.00404902,0.00126555,0.000847565,0.000264912,0.00754323,0.00235769,0.00801286,0.002504477,0.0151337,0.004730146,0.007517314,0.00234959,0.007532986,0.002354488,0.014013143,0.004379908,0.013910143,0.004347714,0.007698771,0.002406306,0.0143,0.004469567,0.00178842,0.000558983,0.0021279,0.00066509,0.001742943,0.000544769,0.00081062,0.000253365,0.004271714,0.001335155,0.001907856,0.000596314,0.001070717,0.00033466,0.002442804,0.000763516,0.001635503,0.000511188,0.004242686,0.001326082,8.16E-05,2.93E-05,0.002880171,0.001035386,0.001000287,0.000359591,0.00140182,0.000503937,0.001174667,0.000422278,0.0015407,0.000553863,0.001379703,0.000495986,0.0026645,0.000957855,0.002339129,0.000840888,0.000235209,8.46E-05,0.001192411,0.000428657,0.000880807,0.000316639,315.75,0.124146769,0.047065806
384,0.001841703,0.000574138,0.00402965,0.001256216,0.000322547,0.000100552,0.00741138,0.002310447,0.00803576,0.002505093,0.0175118,0.005459184,0.008176257,0.002548892,0.008466343,0.002639325,0.016314286,0.005085867,0.016336857,0.005092904,0.007704471,0.002401816,0.016582714,0.005169548,0.001818057,0.000566767,0.002292629,0.000714711,0.001490356,0.000464608,0.001049857,0.000327286,0.003261186,0.001016652,0.001014256,0.000316187,0.000212901,6.64E-05,0.002238831,0.00069794,0.002180843,0.000679863,0.004190343,0.001306311,0.00142168,0.000509546,0.002773143,0.000993926,0.000158815,5.69E-05,0.000764418,0.000273976,0.000966693,0.000346474,0.002546629,0.000912741,0.001273667,0.000456497,0.002561629,0.000918117,0.002136857,0.000765874,5.22E-05,1.87E-05,0.001205071,0.000431911,0.000983509,0.000352501,316,0.124421877,0.047132785
385,0.00177997,0.000553452,0.00403297,0.001253985,0.000298834,9.29E-05,0.00775055,0.002409905,0.00784983,0.002440775,0.0177157,0.005508404,0.009103071,0.002830449,0.009120371,0.002835829,0.017394714,0.005408599,0.018385143,0.005716556,0.006770586,0.002105202,0.016551,0.00514626,0.001301521,0.000404687,0.002377329,0.000739191,0.001424479,0.000442918,0.000431937,0.000134304,0.004068086,0.001264904,0.001598926,0.00049716,0.000607609,0.000188926,0.003139129,0.00097606,0.002360229,0.000733874,0.003883243,0.00120743,0.001309313,0.000467872,0.002085014,0.000745062,4.11E-05,1.47E-05,0.001119058,0.000399886,0.001358759,0.000485541,0.001793139,0.000640763,0.000495141,0.000176934,0.002629129,0.000939497,0.001959654,0.000700266,0.000334036,0.000119365,0.001210537,0.000432575,0.001201059,0.000429188,316.25,0.128238178,0.048540052
386,0.00229628,0.000712141,0.00378844,0.001174901,8.71E-05,2.70E-05,0.00741427,0.002299372,0.00769501,0.002386438,0.0178539,0.005536993,0.008103629,0.002513162,0.0085581,0.002654106,0.016268286,0.00504525,0.016457429,0.005103908,0.009375986,0.002907755,0.015301,0.004745267,0.003400486,0.001054586,0.003387514,0.001050563,0.002363257,0.000732912,0.00152911,0.00047422,0.0039994,0.001240326,0.002953229,0.000915879,0.000774332,0.000240142,0.0027635,0.000857039,0.001760004,0.000545826,0.0037732,0.001170175,0.001671124,0.000595385,0.003316714,0.001181672,0.000339525,0.000120965,0.001935271,0.000689494,0.002435457,0.0008677,0.002471986,0.000880714,0.000665123,0.000236969,0.002475129,0.000881834,0.001557464,0.00055489,0.001002854,0.000357295,0.0014057,0.00050082,0.001391279,0.000495682,316.5,0.1341402,0.05073395
387,0.00277197,0.000857444,0.00352413,0.001090107,1.76E-05,5.45E-06,0.00756192,0.002339103,0.00836959,0.002588937,0.0195351,0.006042725,0.008954214,0.002769776,0.008995314,0.00278249,0.017173571,0.005312242,0.018098857,0.005598457,0.006394686,0.001978046,0.016254571,0.005027971,0.003796371,0.001174319,0.002893764,0.000895118,0.002763431,0.000854803,0.001645407,0.000508968,0.003482976,0.001077377,0.0025352,0.000784205,0.001073761,0.000332143,0.002814971,0.000870745,0.001511176,0.000467447,0.003809643,0.001178424,0.000315295,0.000111999,0.002967857,0.001054244,0.000242791,8.62E-05,0.001141346,0.00040543,0.00154138,0.00054753,0.002322571,0.000825025,0.001013631,0.000360063,0.002505443,0.000889985,0.001910057,0.000678492,0.000834637,0.00029648,0.001445843,0.000513593,0.0013754,0.000488571,316.75,0.138878245,0.052484496
388,0.00228878,0.000706156,0.00328351,0.001013059,0.000904944,0.000279202,0.00892629,0.002754022,0.0097325,0.003002762,0.0184756,0.005700265,0.009000571,0.00277694,0.009066357,0.002797237,0.018881,0.005825342,0.018258571,0.005633305,0.007819343,0.002412497,0.018572714,0.005730227,0.004155757,0.001282173,0.003105186,0.000958041,0.002148863,0.000662987,0.00202516,0.000624821,0.000978236,0.000301814,0.000559528,0.000172631,0.000219871,6.78E-05,0.000814087,0.00025117,0.001855611,0.000572511,0.004264314,0.001315666,0.000467267,0.000165492,0.002549886,0.000903092,0.000472857,0.000167472,0.000864766,0.000306274,0.000925924,0.000327934,0.002331329,0.000825686,0.001668607,0.00059097,0.002911943,0.001031322,0.001873471,0.000663527,0.001350001,0.00047813,0.001481429,0.000524677,0.001080636,0.000382728,317,0.14527781,0.054859704
389,0.00240733,0.000740823,0.00448195,0.001379258,0.00308055,0.000947997,0.01025245,0.00315505,0.0110113,0.003388576,0.0186193,0.005729833,0.009752214,0.003001109,0.009755914,0.003002248,0.021009,0.00646523,0.020000429,0.006154856,0.008368257,0.002575216,0.019561857,0.006019892,0.005106357,0.001571411,0.004034447,0.001241545,0.002184599,0.00067228,0.002541629,0.000782151,0.002322854,0.000714826,0.00154721,0.000476133,0.000686502,0.000211262,0.001832929,0.000564058,0.002415829,0.000743438,0.003772186,0.001160838,0.000512197,0.00018087,0.002821243,0.000996251,0.000508146,0.000179439,0.000999646,0.000353,0.001140471,0.000402729,0.001909171,0.000674176,0.000678553,0.000239614,0.003443043,0.001215825,0.002205657,0.000778873,0.001323914,0.000467507,0.001310129,0.000462639,0.001241836,0.000438523,317.25,0.14915988,0.056281262
390,0.001640029,0.000503402,0.00361896,0.001110829,0.00443992,0.001362821,0.0112589,0.003455887,0.0116919,0.003588795,0.0207842,0.006379651,0.010459029,0.003210369,0.009995986,0.003068239,0.021689857,0.006657639,0.020087714,0.006165866,0.009497014,0.002915081,0.021297429,0.006537185,0.004367057,0.001340456,0.003166151,0.000971841,0.001671936,0.000513196,0.002039729,0.000626089,0.002771657,0.000850752,0.001813183,0.000556551,0.00060136,0.000184586,0.002426907,0.000744932,0.002630886,0.000807543,0.003331543,0.001022608,3.25E-05,1.15E-05,0.002488414,0.000876137,0.000309041,0.000108809,0.001638067,0.000576741,0.001810757,0.000637543,0.001225797,0.000431587,0.000351347,0.000123705,0.0038882,0.001368982,0.0020046,0.000705792,0.001053319,0.000370859,0.001692171,0.000595791,0.001517986,0.000534462,317.5,0.14988349,0.056509765
391,0.001646743,0.00050417,0.00296082,0.000906491,0.002339682,0.000716322,0.01061114,0.003248729,0.01051084,0.003218021,0.0180211,0.005517378,0.011205286,0.003430634,0.0103378,0.003165043,0.022019714,0.006741602,0.020095143,0.006152371,0.011026157,0.003375791,0.021748571,0.006658588,0.00424122,0.001298501,0.003006271,0.000920406,0.001941753,0.000594491,0.001762299,0.000539549,0.003978957,0.001218206,0.003176343,0.000972476,0.002218379,0.000679183,0.003561743,0.001090471,0.0030003,0.000918578,0.003350957,0.001025936,0.000185063,6.50E-05,0.002136014,0.000749856,0.001081238,0.000379573,0.001714564,0.000601904,0.001988833,0.000698188,0.000551294,0.000193534,0.001033643,0.000362864,0.0041803,0.001467511,0.001812286,0.00063621,0.000523039,0.000183615,0.0019527,0.000685503,0.001604471,0.000563256,317.75,0.148281363,0.055861739
392,0.00315976,0.000964931,0.0042045,0.001283975,0.000425593,0.000129968,0.00899577,0.002747138,0.009745,0.002975939,0.0215757,0.00658881,0.011708,0.003575402,0.011449,0.003496308,0.023812714,0.007271952,0.022741571,0.006944846,0.0110828,0.003384477,0.023716571,0.007242592,0.005527957,0.001688133,0.0048452,0.001479632,0.003499214,0.001068594,0.002855156,0.000871911,0.005284143,0.001613677,0.004358629,0.001331043,0.003187529,0.000973411,0.004972214,0.00151842,0.0031196,0.000952667,0.003854343,0.001177043,4.74E-05,1.66E-05,0.001698271,0.000594442,0.000729159,0.000255226,0.001154104,0.000403968,0.00169926,0.000594788,0.000544359,0.000190541,0.001293276,0.000452682,0.003698571,0.001294601,0.0018034,0.000631239,0.000135382,4.74E-05,0.002043043,0.000715121,0.001306014,0.000457141,318.01,0.144627165,0.054440554
393,0.0040026,0.001219208,0.00500487,0.001524504,0.001013195,0.000308623,0.01061725,0.003234057,0.0113559,0.003459053,0.0235016,0.007158682,0.012298857,0.003746281,0.011502286,0.003503643,0.023855286,0.007266416,0.022555429,0.006870474,0.010381214,0.00316216,0.023909857,0.007283039,0.004612629,0.001405025,0.004678153,0.001424984,0.0034008,0.001035897,0.002163899,0.000659132,0.004035657,0.001229277,0.001780584,0.000542373,0.000719512,0.000219166,0.002852429,0.000868861,0.003119571,0.000950234,0.004058929,0.001236366,3.58E-06,1.25E-06,0.0025867,0.000902776,0.000655081,0.000228628,0.001022114,0.000356725,0.001491879,0.000520676,0.000516724,0.00018034,0.000377506,0.000131752,0.003491643,0.001218608,0.002124014,0.000741296,8.83E-06,3.08E-06,0.002010614,0.000701718,0.001047704,0.000365656,318.26,0.140623949,0.052892083
394,0.00372663,0.001132265,0.00551932,0.00167694,0.000555102,0.000168657,0.01041424,0.003164168,0.0115538,0.003510402,0.0251649,0.007645875,0.011829857,0.003594276,0.011528714,0.00350278,0.023087143,0.007014588,0.022749286,0.006911936,0.011780571,0.003579302,0.022872714,0.006949438,0.004040043,0.00122749,0.003804814,0.00115602,0.00269407,0.000818542,0.001328553,0.000403655,0.0061284,0.001861997,0.002632376,0.000799797,0.00209731,0.000637228,0.004016443,0.00122032,0.003060657,0.000929922,0.004708543,0.001430601,4.06E-05,1.41E-05,0.003075129,0.001070121,0.001882093,0.000654954,0.001493986,0.000519896,0.002062286,0.00071766,0.000673187,0.000234264,0.000301859,0.000105045,0.002824757,0.000982994,0.002011957,0.000700146,0.000110923,3.86E-05,0.002223729,0.000773841,0.001011529,0.000352004,318.51,0.138542538,0.052068313
395,0.001213643,0.000367809,0.00663176,0.002009833,0.000244443,7.41E-05,0.01030022,0.003121602,0.0114805,0.0034793,0.025671,0.007779898,0.010973186,0.003325553,0.011471857,0.003476681,0.024176286,0.007326907,0.022734143,0.006889849,0.012280571,0.003721771,0.023623143,0.00715927,0.005136429,0.001556655,0.004899329,0.001484799,0.003760043,0.001139525,0.002538599,0.000769352,0.005853929,0.001774102,0.00236192,0.000715808,0.001117839,0.000338774,0.003050091,0.000924366,0.002617643,0.000793307,0.005176971,0.001568942,5.11E-05,1.77E-05,0.002413921,0.000837591,0.001353693,0.000469709,0.002117016,0.00073457,0.002868643,0.000995372,0.000177097,6.14E-05,0.000259079,8.99E-05,0.002144671,0.000744166,0.0018957,0.000657777,0.000948567,0.000329137,0.002707029,0.000939295,0.001211009,0.0004202,318.77,0.138764041,0.052109024
396,0.00380762,0.00115103,0.00467155,0.001412193,0.001351251,0.000408478,0.0120952,0.003656336,0.0125817,0.003803403,0.0249905,0.007554539,0.012006429,0.0036295,0.012160429,0.003676054,0.026908714,0.008134408,0.026230429,0.007929365,0.012054429,0.003644011,0.027012857,0.00816589,0.005733886,0.001733333,0.006094971,0.001842488,0.005252943,0.001587946,0.004556557,0.001377431,0.004983771,0.001506576,0.002277084,0.000688354,0.000624579,0.000188808,0.001908859,0.000577041,0.00232898,0.000704042,0.005555257,0.001679334,0.000427697,0.000147975,0.001979343,0.000684815,0.000918096,0.000317644,0.001567129,0.000542197,0.002095814,0.000725112,4.90E-05,1.69E-05,0.000748573,0.000258992,0.0018788,0.000650029,0.001865171,0.000645314,0.00090794,0.00031413,0.002626729,0.000908798,0.0013809,0.000477765,319.02,0.13991856,0.052501396
397,0.00474323,0.00143025,0.00700492,0.002112228,0.001131017,0.000341041,0.012102,0.003649176,0.0126694,0.003820267,0.0248917,0.007505718,0.013789857,0.004158124,0.013753,0.00414701,0.027320143,0.008237978,0.026439571,0.007972455,0.013078286,0.00394356,0.027365429,0.008251634,0.007540343,0.002273677,0.007228214,0.002179559,0.005430714,0.00163755,0.004648993,0.001401834,0.003733729,0.00112585,0.001916951,0.000578028,0.000202201,6.10E-05,0.0015237,0.000459449,0.002661557,0.000802553,0.006059543,0.001827164,0.000118753,4.10E-05,0.0026938,0.000929317,0.00134022,0.000462354,0.001958921,0.000675796,0.002403914,0.000829312,0.000393401,0.000135717,0.000938348,0.000323715,0.001819607,0.000627735,0.002148957,0.000741355,0.000903796,0.000311795,0.002522357,0.000870172,0.001409071,0.000486107,319.28,0.142706785,0.053504011
398,0.00372596,0.001120684,0.00706238,0.002124204,0.00252618,0.000759818,0.0134264,0.004038357,0.0144157,0.004335916,0.0259515,0.007805623,0.014226286,0.004278944,0.014295857,0.00429987,0.028015714,0.008426492,0.027680571,0.008325689,0.015175429,0.004564425,0.027420429,0.008247444,0.007363371,0.002214735,0.006759543,0.002033117,0.004773343,0.001435713,0.004615786,0.001388324,0.005498543,0.001653837,0.0041656,0.001252918,0.001868357,0.000561959,0.003812786,0.0011468,0.002836071,0.000853026,0.006363086,0.001913872,0.000273951,9.42E-05,0.002629429,0.000904504,0.000820002,0.000282075,0.001890357,0.000650269,0.002401414,0.000826068,0.00042073,0.000144728,0.001479814,0.000509045,0.00171435,0.000589723,0.002214986,0.000761938,0.000635276,0.00021853,0.002158057,0.000742355,0.001380521,0.000474889,319.54,0.148486979,0.055625839
399,0.00563097,0.001689423,0.00799158,0.002397662,0.002221416,0.000666477,0.0135994,0.00408014,0.0141941,0.004258564,0.0277674,0.008330873,0.014521857,0.004356899,0.01446,0.00433834,0.029090286,0.00872777,0.029218571,0.008766258,0.014502143,0.004350984,0.028475571,0.008543341,0.006910671,0.002073364,0.006874243,0.002062434,0.0045402,0.001362167,0.004011129,0.001203433,0.005433114,0.001630062,0.003907539,0.001172353,0.001811389,0.000543459,0.004208886,0.001262765,0.0027976,0.000839346,0.006614514,0.00198451,0.000356305,0.000122215,0.003198057,0.001096955,0.00059239,0.000203194,0.001843557,0.000632353,0.002110729,0.000723994,0.001113414,0.000381909,0.001136086,0.000389685,0.003059071,0.001049282,0.002538629,0.000870767,0.000421664,0.000144633,0.002052214,0.000703924,0.001273333,0.000436762,319.8,0.153372493,0.057409327
400,0.00383378,0.001147349,0.00697435,0.002087238,0.000961199,0.000287661,0.0143839,0.004304719,0.0150791,0.004512774,0.0299736,0.008970303,0.016181429,0.004842672,0.015477,0.004631855,0.030182429,0.0090328,0.029743714,0.008901504,0.016075714,0.004811035,0.030427571,0.009106164,0.007163657,0.002143892,0.006657357,0.00199237,0.004640876,0.001388891,0.004031443,0.001206504,0.005701471,0.001706299,0.003797971,0.001136632,0.001455344,0.000435546,0.003853543,0.001153263,0.002654129,0.00079431,0.007727571,0.002312657,9.42E-05,3.22E-05,0.0025536,0.0008734,0.00072346,0.000247443,0.002216957,0.000758259,0.002512786,0.00085944,0.00174679,0.000597449,0.001581571,0.00054094,0.003181443,0.001088139,0.0023692,0.00081033,0.000702954,0.000240429,0.002287143,0.000782264,0.001046996,0.000358101,320.06,0.156795161,0.058642799
401,0.00351872,0.001050433,0.0064852,0.001936008,0.000854928,0.000255219,0.0150897,0.004504685,0.0160618,0.004794883,0.0307725,0.009186426,0.016578143,0.004949026,0.016128429,0.004814774,0.032657143,0.009749043,0.032721286,0.009768192,0.015214286,0.004541877,0.032010857,0.009556109,0.009410957,0.002809426,0.009379857,0.002800142,0.006816571,0.002034932,0.006254243,0.001867061,0.006173414,0.001842932,0.003840829,0.001146592,0.001424054,0.000425119,0.003983257,0.00118911,0.003131843,0.00093494,0.008958371,0.002674317,0.000227886,7.77E-05,0.001791591,0.000611027,0.001071615,0.000365477,0.002361714,0.000805468,0.003036114,0.001035474,0.001869787,0.000637695,0.001476613,0.000503602,0.003358814,0.001145532,0.002510471,0.000856202,0.000510516,0.000174113,0.002411914,0.000822589,0.001099287,0.000374914,320.32,0.156704592,0.058561353
402,0.00344175,0.0010249,0.00755739,0.002250474,0.000762523,0.000227068,0.0164839,0.00490865,0.0168655,0.005022285,0.0338582,0.010082448,0.016871286,0.005024008,0.017264,0.005140952,0.034911429,0.010396083,0.035661857,0.010619549,0.017602714,0.005241816,0.034491286,0.010270971,0.008570229,0.002552081,0.008208629,0.002444403,0.006333929,0.001886146,0.004649357,0.001384507,0.006335186,0.00188652,0.003736603,0.001112703,0.00117572,0.000350111,0.002937251,0.000874668,0.003598829,0.001071675,0.009652486,0.002874361,0.000169143,5.75E-05,0.001748461,0.000594623,0.001316251,0.000447635,0.002215129,0.000753329,0.002442286,0.000830581,0.002218027,0.000754314,0.002479943,0.000843388,0.004463414,0.001517933,0.002515657,0.000855533,0.000626807,0.000213167,0.002156,0.00073322,0.001408659,0.000479061,320.58,0.156947673,0.058604625
403,0.00385917,0.00114635,0.00704821,0.00209364,0.001637772,0.000486493,0.0178457,0.005300987,0.018274,0.005428212,0.0345303,0.010257074,0.017954857,0.005333412,0.016882286,0.005014809,0.035654143,0.010590907,0.035898571,0.010663513,0.019680714,0.00584607,0.035762,0.010622945,0.009747829,0.00289555,0.009008886,0.00267605,0.007790029,0.002313994,0.004648686,0.001380872,0.009049414,0.002688089,0.005516414,0.001638627,0.002238986,0.000665081,0.0046179,0.001371727,0.0042744,0.001269692,0.011526443,0.003423879,0.000319791,0.000108448,0.002008566,0.000681145,0.001619684,0.000549267,0.001945671,0.000659816,0.0022074,0.000748574,0.001666563,0.000565165,0.0027647,0.000937565,0.003917157,0.001328387,0.002857943,0.000969186,0.000847574,0.000287429,0.001892857,0.000641906,0.001721114,0.000583664,320.84,0.155538436,0.058031348
